message_id,user_id,message_length,avg_dwell,std_dwell,key_diversity,typing_duration,dwell_a,dwell_b,dwell_c,dwell_d,dwell_e,dwell_f,dwell_g,dwell_h,dwell_i,dwell_j,dwell_k,dwell_l,dwell_m,dwell_n,dwell_o,dwell_p,dwell_q,dwell_r,dwell_s,dwell_t,dwell_u,dwell_v,dwell_w,dwell_x,dwell_y,dwell_z,dwell_ö
user_006_4,user_006,14,0.2800306937701006,0.056046664763411844,9,3.8660962362355824,0.0,0.2568260390637155,0.0,0.0,0.0,0.0,0.0,0.35109155898015376,0.0,0.3463036701959814,0.0,0.0,0.0,0.26377545672600206,0.0,0.0,0.0,0.3268159230877808,0.0,0.0,0.2958830158572844,0.0,0.0,0.19620204442402972,0.0,0.2105624709025758,0.24313286310258544
user_006_5,user_006,17,0.13785628308232642,0.06744016844199284,6,2.447128996440422,0.0,0.0,0.1675606842058044,0.0,0.0,0.0,0.11615510925440303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12069087832917116,0.14829934490383762,0.15931200182564856,0.0,0.0,0.0,0.0,0.17127985154877523
user_006_6,user_006,16,0.18139890028547756,0.017498381964422133,7,2.68267119464024,0.0,0.0,0.0,0.0,0.20299717269653472,0.1850112191993554,0.0,0.0,0.0,0.0,0.18398187436051597,0.0,0.1617865346638884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20413125940894664,0.0,0.0,0.19642463732159604,0.17250376077416413,0.0
user_006_7,user_006,19,0.25751065307727933,0.012504222472896776,8,4.996078151403311,0.0,0.26124792583189455,0.0,0.0,0.0,0.0,0.0,0.0,0.2644707097975487,0.2597641007152306,0.0,0.0,0.27907625155971816,0.0,0.0,0.26900520379435344,0.0,0.0,0.0,0.0,0.0,0.24633413060217724,0.0,0.0,0.25909385776869914,0.26341822326950626,0.0
user_006_8,user_006,12,0.2481077987956678,0.02367344336655218,6,2.992647118384338,0.2248753820709746,0.0,0.0,0.0,0.30389585287222604,0.24086375780685865,0.0,0.0,0.24533844542374109,0.0,0.0,0.22484404061475796,0.0,0.0,0.0,0.0,0.0,0.0,0.2446290139163565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_9,user_006,5,0.28310970086706877,0.05182776325664331,4,1.4816368866281828,0.0,0.0,0.0,0.0,0.0,0.1713628515388808,0.0,0.0,0.2826993692194985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3049196570784077,0.0,0.0,0.29103147761637627
user_006_10,user_006,14,0.09350806733583025,0.041604236856660794,9,1.2289698594492917,0.0,0.0641159363323198,0.09714661945229748,0.0,0.0,0.11302249817094073,0.0,0.0,0.09206261619440309,0.0,0.0,0.13487707436129248,0.13666641748910496,0.10049370687589297,0.0,0.0,0.10389724226328764,0.0,0.0,0.0,0.0,0.0,0.16041073081256793,0.0,0.0,0.0,0.0
user_006_11,user_006,15,0.17858932454982573,0.03248654137125669,9,2.5941402010060552,0.0,0.0,0.181974787182671,0.0,0.0,0.0,0.19543745075667046,0.0,0.0,0.0,0.0,0.19087559947064106,0.0,0.14319338886161737,0.13373608009785942,0.0,0.17634748531730496,0.13405020995082484,0.0,0.0,0.0,0.15834357006956784,0.0,0.0,0.0,0.2065726727611201,0.0
user_006_12,user_006,15,0.29692577391405006,0.06677645836969028,7,4.593064107068978,0.392530358232677,0.3387226523596816,0.0,0.0,0.22277575937298708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20558681808926754,0.0,0.0,0.0,0.0,0.2989951294503883,0.28335163595862667,0.0,0.0,0.0,0.0,0.31543268180978096,0.0
user_006_13,user_006,9,0.2252615857547982,0.04206114257618201,6,1.8040990426370662,0.18067885343035578,0.2002561978345472,0.22802450977801525,0.0,0.18980353844921127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27320304729405287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2543095209425477
user_006_14,user_006,11,0.254017065830162,0.06017095002666052,4,2.7284251533201402,0.0,0.0,0.3264716361598307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046536968984692,0.0,0.0,0.3547123914552032,0.3485003759274011,0.0
user_006_15,user_006,7,0.24042285749223496,0.01305323329689564,6,1.6544684839557677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403869592576498,0.0,0.0,0.0,0.0,0.25554674648155196,0.0,0.0,0.0,0.0,0.24375631247869567,0.24344661687232746,0.0,0.0,0.0,0.0,0.0,0.0,0.2582832772392102,0.2225602525170968
user_006_16,user_006,17,0.08958252796543761,0.06442534039310191,6,1.415875529468423,0.0,-0.008597647096129118,0.0,0.0,0.11496008644085876,0.0,0.0,0.0,0.0,0.07885539118679634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05516379821208148,0.1509203013006789,0.0,0.0,0.0,0.0,0.03611028882769901,0.0,0.0
user_006_17,user_006,15,0.24798330312269556,0.050461872176262135,7,3.6082811867029356,0.0,0.2604707456873336,0.222137878965683,0.0,0.2716367805383273,0.0,0.0,0.0,0.0,0.26949709916308734,0.2942642887452907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18285373537440525,0.26235367784490865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_18,user_006,15,0.09921821311127259,0.049892388751373765,3,1.6541999091381636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029249807746259848,0.0,0.0,0.0,0.0,0.0,0.06952696410714658,0.0,0.0,0.11639360988375254,0.0,0.0
user_006_19,user_006,14,0.26425422576521856,0.046289931519450774,4,3.6602552984842602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25643181691218014,0.0,0.0,0.23354176344803265,0.0,0.0,0.0,0.30817403179445785,0.0,0.37634593660211624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_20,user_006,19,0.1438496803666221,0.06033975792424686,7,2.7921397463347035,0.22254300943168556,0.0,0.0,0.0,0.0,0.0,0.1729272268207251,0.0,0.0,0.19279702998363532,-0.0061266798923877985,0.0,-0.02521217660095129,0.0,0.0,0.0,0.0,0.15306595131054615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21218435047505166,0.0
user_006_21,user_006,18,0.13924588928227472,0.06956900933837018,9,2.4630651063114675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11683407991487042,0.0,0.0,0.22486077031009355,0.0,0.0,0.17915007547973558,0.0,0.07321475600407483,0.07750313257915459,0.07228127437210198,0.0,0.0,0.0,0.0,0.14520015396657354,0.16783228150319968,0.0,0.039943266619761206,0.0
user_006_22,user_006,12,0.10281610616169765,0.06214084170927192,7,1.3450848272002687,0.0,0.04945247592910012,0.0,0.03852141933280917,0.015234192378702147,0.0,0.0,0.0,0.0,0.0,0.01773367994957424,0.024150598429162173,0.0,0.0,0.1570503588510941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09802059543627298,0.0,0.0,0.0,0.0
user_006_23,user_006,9,0.08604341365118977,0.0136509633538704,3,0.7645743954016567,0.0,0.0,0.0734536525702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0870741055992248,0.0,0.0,0.0,0.0,0.0,0.0,0.07127721153428758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_24,user_006,8,0.15858517021389046,0.04623870742335762,3,1.1103446652704343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11865544377727151,0.0,0.0,0.0,0.13842093044670142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1420769052058553,0.0,0.0,0.0,0.0
user_006_25,user_006,17,0.2093861334877059,0.012614062067539993,6,3.5423079155725374,0.0,0.0,0.0,0.0,0.0,0.0,0.22858873689140471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19826011013181227,0.0,0.0,0.22598713155625016,0.0,0.0,0.21276499382022857,0.193844951865174,0.21397086346887395,0.0
user_006_26,user_006,18,0.25519783008929,0.04619722994450412,6,4.4937272575546,0.0,0.0,0.0,0.2561451388963363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25853404329859886,0.0,0.0,0.0,0.0,0.23589858947806666,0.0,0.0,0.0,0.0,0.0,0.0,0.2782062194362331,0.2519968462881591,0.16624491218058968,0.0
user_006_27,user_006,11,0.24753925191735293,0.02932553857729582,5,2.8456642371704914,0.0,0.26612427503584213,0.0,0.0,0.2666057993194627,0.0,0.22079371796142028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2698115512533625,0.0,0.2266686218735295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_28,user_006,8,0.24520548744422832,0.030841951691428462,7,1.8751716594109409,0.29644053526784997,0.0,0.0,0.0,0.22550299330107873,0.0,0.0,0.0,0.23526389509306847,0.0,0.0,0.0,0.0,0.31106785148426735,0.0,0.22039062292477565,0.0,0.0,0.0,0.0,0.2957292219907913,0.2641225573379546,0.0,0.0,0.0,0.0,0.0
user_006_29,user_006,13,0.17737905871686155,0.045682124200978336,3,2.3773876919167742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20876587781072659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12032145141771339,0.0,0.0,0.0,0.0,0.22203499869230883,0.0,0.0,0.0,0.0
user_006_30,user_006,9,0.13014840736112337,0.011871140224432987,6,1.250929646523756,0.0,0.0,0.1317970689459149,0.0,0.0,0.11513884007568259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10863771934205461,0.11340687512948398,0.0,0.0,0.0,0.0,0.0,0.1213624155904287,0.0,0.0,0.0,0.0,0.14776663588244968
user_006_31,user_006,9,0.19536887157208815,0.026836862293157016,7,1.8077516443446944,0.0,0.0,0.0,0.20185101187707893,0.0,0.0,0.21869879496792097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1723012420846124,0.17933169310915972,0.0,0.0,0.15376813601658246,0.2097111403212143,0.0,0.0,0.0,0.0,0.0,0.0,0.20274596557779742
user_006_32,user_006,15,0.22947544055309493,0.0448073682791587,9,3.466871748710321,0.0,0.0,0.0,0.1797456763028495,0.0,0.0,0.337391858349101,0.0,0.0,0.0,0.19676985626837898,0.20921948311675714,0.20413979276088073,0.17542155299196766,0.23044974044624988,0.0,0.2052127278140861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2202042012729512,0.0
user_006_33,user_006,7,0.20033686830849198,0.03447613756209292,4,1.382941588589895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1690703344081831,0.0,0.0,0.0,0.16479543421711584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20561064381516234,0.0,0.0,0.0,0.0,0.0,0.15658456813708305,0.0
user_006_34,user_006,11,0.2697202265235393,0.018415113769085372,8,2.7955649894298955,0.0,0.0,0.0,0.0,0.26699896028045517,0.2802376528331743,0.0,0.2717269642550445,0.0,0.0,0.0,0.28020866918970727,0.0,0.0,0.0,0.28592365805289094,0.0,0.0,0.0,0.0,0.27399102987244744,0.0,0.26771865727754013,0.2662720031377741,0.0,0.0,0.0
user_006_35,user_006,7,0.22287661791881974,0.014697538778380925,6,1.517594413026546,0.0,0.0,0.2183606072598808,0.2131336288555268,0.0,0.24042890637760084,0.0,0.0,0.0,0.0,0.0,0.0,0.20152479307587964,0.0,0.22272415122107697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22778872772719028,0.0
user_006_36,user_006,7,0.17204709686058794,0.028049177273387994,3,1.3245977910723494,0.0,0.0,0.0,0.19183806429262845,0.0,0.0,0.0,0.0,0.14092319194102973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15730665466551189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_37,user_006,10,0.11819398975726259,0.0655532825491751,7,1.0918883693459283,0.0725867478794294,0.0,0.0,0.0,0.023189367338062455,0.0,0.0,0.0,0.0,0.11314204600055333,0.07254219782870067,0.0,0.0,0.0,0.0,0.0,0.18650710675309135,0.09130215651683117,0.0,0.0,0.0,0.0,0.0,0.0,0.08096667114319149,0.0,0.0
user_006_38,user_006,16,0.18793968428351154,0.056487642835681945,3,3.075831899006196,0.0,0.0,0.0,0.0,0.0,0.21629434369021333,0.2144768221826912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894645278133402,0.0,0.0,0.0,0.0,0.0
user_006_39,user_006,7,0.1208192419971803,0.06602036954603431,3,0.830758173683371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15088525579302478,0.0,0.0,0.0,0.0,0.12042394734613698,0.0,0.09623499599216943,0.0
user_006_40,user_006,9,0.1928241114471837,0.01912130933258814,7,1.690084365674103,0.0,0.0,0.20705131346908773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21289983763260084,0.0,0.0,0.19168379574305053,0.0,0.19610256879820287,0.0,0.0,0.0,0.0,0.1938812731083068,0.21598376136304864,0.1456635336350763,0.0,0.0,0.0,0.0
user_006_41,user_006,14,0.16382101178884173,0.03790647369369818,9,2.16132931709637,0.0,0.11947162437841895,0.0,0.0,0.21782499090780583,0.15709962196338412,0.1730767284544243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2021612813309099,0.0,0.0,0.0,0.0,0.0,0.15155646420929625,0.1745873064256421,0.13304779337832356,0.0,0.0,0.19323657298358657,0.0
user_006_42,user_006,10,0.23978228439398458,0.0659840434036894,8,2.3771910732178267,0.0,0.21574337149059872,0.31000823942614997,0.21840395232005716,0.0,0.0,0.0,0.2982400700055589,0.0,0.0,0.0,0.2967228273903125,0.0,0.0,0.0,0.0,0.2598099996966141,0.0,0.0,0.0,0.0,0.12750643363579325,0.0,0.2737939656254146,0.0,0.0,0.0
user_006_43,user_006,12,0.13813565576445264,0.027914881063908284,4,1.4765618838751524,0.0,0.0,0.0,0.0,0.0,0.14893729202065886,0.0,0.0,0.0,0.0,0.14688929997035502,0.0,0.0,0.0,0.0,0.0,0.1639742112331903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12400177520966127
user_006_44,user_006,11,0.17692772693782366,0.05517252918742004,6,1.8238726615404455,0.2608157029044043,0.0,0.2148058839973872,0.13233787821590265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1413963573618729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08872003613180997,0.19345867722510293,0.0,0.0,0.0,0.0,0.0,0.0
user_006_45,user_006,9,0.1581201479962349,0.035036461784132826,5,1.4706717957896749,0.17865175014711546,0.175240286116166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09913802777578593,0.0,0.0,0.17285383734790352,0.16864361661711133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_46,user_006,10,0.18785403907611112,0.05783577454514323,3,1.8404386107120485,0.0,0.0,0.0,0.20936485374769018,0.0,0.0,0.0,0.0,0.14784374068038203,0.15982091701405937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_47,user_006,12,0.20556840203396748,0.03550883181011619,4,2.514846615823704,0.0,0.0,0.0,0.0,0.0,0.24989394475585863,0.0,0.0,0.23380102334129887,0.0,0.0,0.0,0.0,0.0,0.0,0.21020345324691816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18724115890817125
user_006_48,user_006,15,0.21331119243706737,0.05950100337612375,7,3.2618899663952368,0.0,0.11382612237978756,0.12296576420930391,0.0,0.0,0.22503839894941235,0.0,0.18798402376387333,0.0,0.0,0.0,0.0,0.16106468911522642,0.0,0.0,0.17014573447388906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2557357348671665,0.0,0.0,0.0
user_006_49,user_006,19,0.25903984333909275,0.06293255230393015,8,4.904335048461746,0.24676845888243773,0.0,0.0,0.35155648624276087,0.0,0.0,0.2797046754489788,0.0,0.0,0.3638693506010738,0.0,0.0,0.0,0.38279661844254104,0.0,0.0,0.3049890475368156,0.0,0.0,0.3463095075772668,0.0,0.0,0.0,0.0,0.15718767025571248,0.0,0.0
user_006_50,user_006,6,0.15042126716261733,0.021421789458043,4,0.8187104546210779,0.0,0.0,0.0,0.0,0.0,0.0,0.15873694449156397,0.0,0.0,0.0,0.13631149456009362,0.0,0.0,0.0,0.0,0.11820791060845631,0.0,0.0,0.0,0.1335546921537348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_51,user_006,14,0.09662441018474968,0.05744207850315328,6,1.3756160829435211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032129012875430116,0.16808539783114454,0.0,0.0,0.09075187692954241,0.0,0.1500142361554206,0.0,0.0,0.0,0.0,0.0,0.0,0.10377481647670839,0.0,0.0,0.030587717879145798,0.0,0.0,0.0
user_006_52,user_006,8,0.10213263362125594,0.0668816399097915,5,0.8934540119549231,0.0,0.0,0.0,0.0,0.170885762358527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1313497401305379,0.2540729120580706,0.0,0.039897862848454896,0.0,0.0,0.0,0.0,0.03712182985936072,0.0,0.0,0.0
user_006_53,user_006,7,0.2411668268961708,0.047261633036727806,5,1.7006996303619388,0.0,0.2976364490323506,0.20844904348265586,0.0,0.0,0.2626156933765976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1638879357692169,0.18901736619394371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_54,user_006,19,0.1975768456043696,0.04408191665516499,9,3.5560878970977488,0.0,0.0,0.2509338628517258,0.20249102277533798,0.0,0.1483620572630548,0.0,0.0,0.09381853419174584,0.0,0.0,0.0,0.1265420516555725,0.0,0.193861127646491,0.0,0.22915418439311314,0.0,0.17530398066461664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11408436273889647
user_006_55,user_006,8,0.09859713274259072,0.06407722171561177,5,0.9145714066805893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09075042654963891,0.0,0.0,0.0,0.0,0.14629534712276387,0.0,0.0076370942696695615,0.0,0.0,0.0,0.0,0.12551605375881086,0.0,0.0,0.0,0.12938278480083285,0.0,0.0
user_006_56,user_006,7,0.2312345021809455,0.03717551206319731,6,1.6617198276225384,0.0,0.0,0.23393410262262493,0.0,0.28223592371168493,0.24454140105885577,0.20644313730034494,0.0,0.0,0.0,0.25265712014630787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2366132181576881,0.0,0.0,0.0,0.0,0.0,0.0
user_006_57,user_006,10,0.12939996010805893,0.04491150904767954,5,1.2736204705351324,0.0,0.0,0.0,0.0,0.14170590534596003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14191371727095523,0.0,0.0,0.0,0.11930681424676731,0.0,0.0,0.0,0.0,0.0,0.17336631090528248,0.0,0.0,0.1752965323297863,0.0
user_006_58,user_006,12,0.2903707620365442,0.05890647987739527,9,3.522332828507539,0.0,0.3584423070407151,0.0,0.35080840137004843,0.0,0.32239308395505795,0.0,0.0,0.0,0.0,0.0,0.0,0.2502508742502095,0.0,0.0,0.23404722670350753,0.0,0.0,0.0,0.32517533907680224,0.0,0.2516580435358541,0.0,0.0,0.2788893181058368,0.0,0.3379794644401183
user_006_59,user_006,13,0.13360789388089636,0.0186858621447923,3,1.6433822706301706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1360080944964596,0.0,0.0,0.0,0.14320065396206239,0.0,0.0,0.14997505930371846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_60,user_006,13,0.1960826906295275,0.02679094428259829,6,2.557375878361272,0.0,0.0,0.16920085855477812,0.0,0.0,0.0,0.0,0.20480394166362717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19590756010142096,0.18755724091157344,0.1637941377160576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19103733835495804
user_006_61,user_006,19,0.12733543588782442,0.02822039325679386,7,2.6081982527841374,0.0,0.0,0.11111279555594586,0.0,0.0,0.0,0.0,0.0,0.07769472501940465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08924594569720994,0.0,0.11527022784913943,0.07619553131793662,0.1013901503378077,0.0,0.1294193459421602,0.0,0.0
user_006_62,user_006,19,0.24032984949855307,0.047685194333241795,8,4.594655066789626,0.0,0.25993659558705123,0.27138537794392453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1821692052903251,0.3087494660747295,0.0,0.23836653921404496,0.0,0.0,0.0,0.0,0.0,0.1923915391594911,0.20742754244181325,0.0,0.22885079913489592,0.0,0.0
user_006_63,user_006,18,0.2873237906022213,0.016762132275901228,3,5.362850672959608,0.0,0.0,0.2683033199556216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959123426571197,0.0,0.0,0.2972018878313298
user_006_64,user_006,17,0.2790257781983346,0.06902347720254984,7,4.833470355403631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1882180916666382,0.3781323676603042,0.2014504315044311,0.0,0.0,0.0,0.0,0.2816290238950767,0.0,0.0,0.0,0.0,0.3039498015827759,0.0,0.3633263842535432,0.31776066483070015,0.0
user_006_65,user_006,10,0.2875401148460361,0.019541596068304988,6,2.948153458960201,0.0,0.0,0.0,0.0,0.2884095494417845,0.0,0.29403655885755514,0.0,0.0,0.3034563501159581,0.0,0.0,0.0,0.0,0.0,0.0,0.28862824458223607,0.0,0.0,0.0,0.3077113940345522,0.2782655340028671,0.0,0.0,0.0,0.0,0.0
user_006_66,user_006,17,0.29697778588591084,0.0368825064455957,3,5.111416136964397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910077929553633,0.0,0.0,0.33591609574476466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21706823425915062
user_006_67,user_006,17,0.2098249711779368,0.03976447916420892,5,3.5044602618665217,0.1743742444345036,0.0,0.0,0.20284804399401887,0.0,0.2540168733111897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19965033951285072,0.0,0.0,0.0,0.0,0.23050898038162568,0.0
user_006_68,user_006,19,0.12089184636272526,0.01149618329637919,6,2.293849945161829,0.0,0.0,0.0,0.0,0.0,0.12398625975183321,0.0,0.0,0.11219050768048375,0.0,0.0,0.0,0.0,0.0,0.13686620230978244,0.0,0.0,0.12109371130488678,0.0,0.0,0.0,0.1415376902273674,0.0,0.0,0.0,0.0,0.12177107210668338
user_006_69,user_006,6,0.15198455093221394,0.03355669325978452,5,0.9335897669907763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12302358568753091,0.0,0.0,0.1091877845096944,0.0,0.12483440771617986,0.0,0.1928788896828706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12793701268785615,0.0,0.0,0.0
user_006_70,user_006,17,0.15826518626046826,0.04353301177882827,6,2.6251336925420836,0.0,0.0,0.0,0.0,0.10104807385173473,0.0,0.20202595126051026,0.0,0.0,0.0,0.18663586519508307,0.0,0.0,0.0,0.0,0.0,0.0,0.1843939582856247,0.0,0.0,0.15231597372825872,0.0,0.0,0.0,0.0,0.0,0.17531762716810248
user_006_71,user_006,19,0.21002814836132971,0.03980106305393597,6,3.8745947547703614,0.0,0.24652148571701976,0.0,0.0,0.0,0.0,0.0,0.22156178153441003,0.0,0.0,0.0,0.0,0.0,0.0,0.15994517708001002,0.22454451711250814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2231244993911537,0.19824601251616616,0.0,0.0
user_006_72,user_006,10,0.18103357567962802,0.05889782295807244,6,1.9039347065576862,0.0,0.0,0.0,0.0,0.11642070565059806,0.25361546098508014,0.0,0.10029371229003892,0.0,0.0,0.08530965116882296,0.0,0.06711995055108073,0.0,0.24724271911584844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
user_006_73,user_006,8,0.2007536383363625,0.01049488205347164,4,1.5696674502287498,0.0,0.19954715307826157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20223882202990623,0.0,0.0,0.19079198600651537,0.0,0.0,0.0,0.0,0.19051131209594377,0.0,0.0,0.0
user_006_74,user_006,8,0.18393612832132128,0.014237067404702885,3,1.7111046775497767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18408734135850877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18139314894500516,0.17948803435539992,0.0,0.0,0.0
user_006_75,user_006,17,0.19485049702940668,0.047497324664810804,6,3.3339780016845766,0.0,0.0,0.0,0.18016501190290876,0.0,0.0,0.1973625706600967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15716331424939264,0.0,0.1944463093615474,0.0,0.0,0.0,0.22522810750221456,0.0,0.1327108470254772,0.0
user_006_76,user_006,8,0.25361605283860655,0.052539534485950966,5,1.9938669171919694,0.0,0.0,0.0,0.0,0.22507939072341182,0.0,0.3119698355590012,0.0,0.0,0.24909778059321971,0.0,0.19736963273524577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2712898473554997,0.0,0.0,0.0,0.0,0.0
user_006_77,user_006,19,0.15592711489191677,0.04520450076132567,9,3.2136306891220823,0.0,0.0,0.0,0.18731358751548008,0.08299338998171842,0.0,0.0,0.0,0.18460423507103002,0.13695991416795172,0.0,0.0,0.0,0.19587086081865637,0.0,0.0,0.10549608164480606,0.0,0.0,0.18250771573076022,0.1696914241994119,0.2226081550198154,0.0,0.0,0.0,0.0,0.0
user_006_78,user_006,18,0.2653091380851169,0.05660850679967033,7,4.810508229840548,0.32136573984703476,0.0,0.0,0.0,0.0,0.2604374334530028,0.0,0.0,0.24554821456868217,0.0,0.0,0.2560725504378336,0.0,0.2832200081582142,0.0,0.0,0.0,0.0,0.0,0.22279437843172564,0.18487349020297278,0.0,0.0,0.0,0.0,0.0,0.0
user_006_79,user_006,15,0.17850094692304497,0.06503153546239912,7,2.734294629666162,0.0,0.0,0.09544612906315716,0.0,0.0,0.0,0.15049965499256018,0.0,0.0,0.0,0.23458055502867053,0.0,0.0,0.0,0.20942215184468627,0.0,0.0,0.124893239624002,0.0,0.0,0.0,0.16164486293869368,0.0,0.07522747866444335,0.0,0.0,0.0
user_006_80,user_006,13,0.2310312872626168,0.034119865714242886,3,3.1765329976046424,0.0,0.15733331113780694,0.0,0.0,0.24345124545120955,0.0,0.28780089324487446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
